RIC,CompanyName,Date,Year,Quarter,YearQuarter,FiscalYear,FiscalQuarter,Sensing,Seizing,Transforming,GenAIIntensity,GenAIAdopt,ROA,TobinsQ,FirmSize,FirmAge,Leverage,CapEx,IndustryName,KnowledgeIndustry
IBKR.OQ,Interactive Brokers Group Inc,2020-04-21,2020,2,2020Q2,2020.0,1.0,0.4314853556485356,0.209205020920502,0.0,0.0,0.0,1.21,0.2420928307270216,24.995421800484586,14.0,0.0883838383838383,18.119575664681957,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2020-07-21,2020,3,2020Q3,2020.0,2.0,0.4325775656324582,0.2386634844868735,0.0,0.0,0.0,1.473,0.2816641275037669,24.995421800484586,14.0,0.0883838383838383,18.119575664681957,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2020-10-20,2020,4,2020Q4,2020.0,3.0,0.5703657780533168,0.384376937383757,0.0123992560446373,0.0,0.0,1.609,0.3641443695222948,24.995421800484586,14.0,0.0883838383838383,18.119575664681957,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2021-01-19,2021,1,2021Q1,2020.0,4.0,0.486470051687443,0.1976284584980237,0.0,0.0,0.0,1.336,0.3181719487419392,25.2842646755891,15.0,0.1040562714911318,17.72753358339242,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2021-04-20,2021,2,2021Q2,2021.0,1.0,0.6701152127909711,0.1293204796614154,0.0,0.0,0.0,1.765,0.2863183940522998,25.2842646755891,15.0,0.1040562714911318,17.72753358339242,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2023-04-18,2023,2,2023Q2,2023.0,1.0,0.4779686333084392,0.268857356235997,0.0298730395817774,0.0,0.0,0.5,0.3036859522698731,25.469440671091743,17.0,0.0777989109194653,18.049617077054286,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2023-07-18,2023,3,2023Q3,2023.0,2.0,0.4327505625757313,0.2942703825514973,0.1038601350181755,0.0,0.0,0.4,0.3184313413643904,25.469440671091743,17.0,0.0777989109194653,18.049617077054286,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2023-10-17,2023,4,2023Q4,2023.0,3.0,0.6912442396313364,0.2304147465437788,0.0542152344808891,0.0,0.0,0.4,0.3049987051770407,25.469440671091743,17.0,0.0777989109194653,18.049617077054286,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2024-01-16,2024,1,2024Q1,2023.0,4.0,0.523168908819133,0.2690582959641255,0.0896860986547085,0.0,0.0,0.4,0.3662446009223425,25.57859533988667,18.0,0.0884888220957305,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2024-04-16,2024,2,2024Q2,2024.0,1.0,0.383319781623882,0.1393890114995934,0.0696945057497967,0.0348472528748983,1.0,0.4,0.4019930849162533,25.57859533988667,18.0,0.0884888220957305,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2024-07-16,2024,3,2024Q3,2024.0,2.0,0.0518000518000518,0.1295001295001294,0.0,0.0,0.0,0.5,0.4588203072658324,25.57859533988667,18.0,0.0884888220957305,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2024-10-15,2024,4,2024Q4,2024.0,3.0,0.1120358514724711,0.0640204865556978,0.0160051216389244,0.0,0.0,0.5,0.5812589689628026,25.57859533988667,18.0,0.0884888220957305,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2025-01-21,2025,1,2025Q1,2024.0,4.0,0.0434971726837755,0.1159924604900681,0.0,0.0144990575612585,1.0,0.4,0.4661085810629271,25.73484734990304,19.0,0.1083107991101757,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2025-04-15,2025,2,2025Q2,2025.0,1.0,0.1118747003356241,0.1438389004315167,0.0,0.0,0.0,0.5,0.6258861269011337,25.73484734990304,19.0,0.1083107991101757,17.707330876483063,Financials,1
IBKR.OQ,Interactive Brokers Group Inc,2025-07-17,2025,3,2025Q3,2025.0,2.0,0.1461560947091493,0.233849751534639,0.0,0.0146156094709149,1.0,0.5,0.7790267957901187,25.73484734990304,19.0,0.1083107991101757,17.707330876483063,Financials,1
IBM.N,International Business Machines Corp,2018-04-17,2018,2,2018Q2,2018.0,1.0,0.1885294701329629,0.2182972812065886,0.1091486406032943,0.0,0.0,9.675,0.977140273815294,25.554423526380443,107.0,0.3735281917100099,22.051136278193624,Information Technology,1
IBM.N,International Business Machines Corp,2018-07-18,2018,3,2018Q3,2018.0,2.0,0.1590808661069377,0.3093239063190455,0.1590808661069377,0.0088378258948298,1.0,9.06667,1.0516563003015411,25.554423526380443,107.0,0.3735281917100099,22.051136278193624,Information Technology,1
IBM.N,International Business Machines Corp,2018-10-16,2018,4,2018Q4,2018.0,3.0,0.1741042792999175,0.4581691560524146,0.128287363694676,0.0,0.0,9.5,0.7729953587412904,25.554423526380443,107.0,0.3735281917100099,22.051136278193624,Information Technology,1
IBM.N,International Business Machines Corp,2019-01-22,2019,1,2019Q1,2018.0,4.0,0.1106948228882833,0.3235694822888283,0.0510899182561307,0.0,0.0,9.95,0.9720260202808514,25.538551070679198,108.0,0.371302134833282,22.100519453666422,Information Technology,1
IBM.N,International Business Machines Corp,2019-04-16,2019,2,2019Q2,2019.0,1.0,0.174757281553398,0.3300970873786407,0.1650485436893203,0.0,0.0,9.885,0.9465403555908803,25.538551070679198,108.0,0.371302134833282,22.100519453666422,Information Technology,1
IBM.N,International Business Machines Corp,2019-07-17,2019,3,2019Q3,2019.0,2.0,0.1724987678659438,0.3203548546081813,0.0616067028092656,0.0,0.0,8.364,0.9970254752969638,25.538551070679198,108.0,0.371302134833282,22.100519453666422,Information Technology,1
IBM.N,International Business Machines Corp,2019-10-16,2019,4,2019Q4,2019.0,3.0,0.1856052794390596,0.3196535368117137,0.1031140441328108,0.0,0.0,7.90975,0.919002166501386,25.538551070679198,108.0,0.371302134833282,22.100519453666422,Information Technology,1
IBM.N,International Business Machines Corp,2020-01-21,2020,1,2020Q1,2019.0,4.0,0.1965449467259749,0.3103341264094341,0.0413778835212578,0.0,0.0,7.625,0.6181763417320464,25.748369293911917,109.0,0.4133034576110811,21.790387458867148,Information Technology,1
IBM.N,International Business Machines Corp,2020-04-20,2020,2,2020Q2,2020.0,1.0,0.1588702559576346,0.2824360105913504,0.1500441306266549,0.0,0.0,6.57325,0.6750479702852101,25.748369293911917,109.0,0.4133034576110811,21.790387458867148,Information Technology,1
IBM.N,International Business Machines Corp,2020-07-20,2020,3,2020Q3,2020.0,2.0,0.1364008365917977,0.2637082840774757,0.118214058379558,0.0,0.0,6.259,0.6804438521857792,25.748369293911917,109.0,0.4133034576110811,21.790387458867148,Information Technology,1
IBM.N,International Business Machines Corp,2020-10-19,2020,4,2020Q4,2020.0,3.0,0.2672473522716024,0.3860239532812036,0.1385727011778679,0.0,0.0,5.20333,0.7039884260437163,25.748369293911917,109.0,0.4133034576110811,21.790387458867148,Information Technology,1
IBM.N,International Business Machines Corp,2021-01-21,2021,1,2021Q1,2020.0,4.0,0.1566293366747591,0.2662698723470906,0.1253034693398073,0.0,0.0,6.34833,0.7291880648198575,25.77293592947898,110.0,0.3932333574831219,21.895747974490575,Information Technology,1
IBM.N,International Business Machines Corp,2021-04-19,2021,2,2021Q2,2021.0,1.0,0.2206870082517751,0.3838034926117827,0.1727115716753022,0.0,0.0,6.47867,0.804639886609671,25.77293592947898,110.0,0.3932333574831219,21.895747974490575,Information Technology,1
IBM.N,International Business Machines Corp,2021-07-19,2021,3,2021Q3,2021.0,2.0,0.2447589656273278,0.3831009896775567,0.2447589656273278,0.0,0.0,6.356,0.7630023847595194,25.77293592947898,110.0,0.3932333574831219,21.895747974490575,Information Technology,1
IBM.N,International Business Machines Corp,2021-10-20,2021,4,2021Q4,2021.0,3.0,0.1704303365999147,0.3195568811248402,0.1384746484874307,0.0,0.0,6.3,0.7685168062075642,25.77293592947898,110.0,0.3932333574831219,21.895747974490575,Information Technology,1
IBM.N,International Business Machines Corp,2022-01-24,2022,1,2022Q1,2021.0,4.0,0.227125243348475,0.3569110966904607,0.1946787800129786,0.0,0.0,6.901,0.8859370834804282,25.60607533526166,111.0,0.3916940023181642,21.741390875063107,Information Technology,1
IBM.N,International Business Machines Corp,2022-04-19,2022,2,2022Q2,2022.0,1.0,0.2152852529601722,0.3914277326548586,0.1369997064292005,0.0097856933163714,1.0,6.332,0.9660535453524596,25.60607533526166,111.0,0.3916940023181642,21.741390875063107,Information Technology,1
IBM.N,International Business Machines Corp,2022-07-18,2022,3,2022Q3,2022.0,2.0,0.2199643867183408,0.3666073111972347,0.1675919136901644,0.0,0.0,6.357,0.813776056151317,25.60607533526166,111.0,0.3916940023181642,21.741390875063107,Information Technology,1
IBM.N,International Business Machines Corp,2022-10-19,2022,4,2022Q4,2022.0,3.0,0.2151694459386766,0.2474448628294782,0.1183431952662722,0.0,0.0,3.2405,0.9650105929733108,25.60607533526166,111.0,0.3916940023181642,21.741390875063107,Information Technology,1
IBM.N,International Business Machines Corp,2023-01-25,2023,1,2023Q1,2022.0,4.0,0.224696149525074,0.285976917577367,0.112348074762537,0.0714942293943417,1.0,6.705,0.9354987961715772,25.569364481040765,112.0,0.4004070950857807,21.402314093633954,Information Technology,1
IBM.N,International Business Machines Corp,2023-04-19,2023,2,2023Q2,2023.0,1.0,0.2165908598657136,0.2165908598657136,0.2165908598657136,0.032488628979857,1.0,6.555,0.958023191644334,25.569364481040765,112.0,0.4004070950857807,21.402314093633954,Information Technology,1
IBM.N,International Business Machines Corp,2023-07-19,2023,3,2023Q3,2023.0,2.0,0.2688439709250224,0.1493577616250124,0.1194862093000099,0.1194862093000099,1.0,6.1,1.00448885574845,25.569364481040765,112.0,0.4004070950857807,21.402314093633954,Information Technology,1
IBM.N,International Business Machines Corp,2023-10-25,2023,4,2023Q4,2023.0,3.0,0.2576715858514875,0.2225345514171937,0.1288357929257437,0.2459592410400562,1.0,6.15,1.1736641223686175,25.569364481040765,112.0,0.4004070950857807,21.402314093633954,Information Technology,1
IBM.N,International Business Machines Corp,2024-01-24,2024,1,2024Q1,2023.0,4.0,0.2657595407675135,0.4783671733815243,0.0956734346763048,0.0744126714149037,1.0,6.45,1.2944417460243565,25.630324209020813,113.0,0.41812024460038,21.316592682776633,Information Technology,1
IBM.N,International Business Machines Corp,2024-04-24,2024,2,2024Q2,2024.0,1.0,0.2623570154265925,0.451254066533739,0.0839542449365096,0.209885612341274,1.0,6.35,1.1747349626570345,25.630324209020813,113.0,0.41812024460038,21.316592682776633,Information Technology,1
IBM.N,International Business Machines Corp,2024-07-24,2024,3,2024Q3,2024.0,2.0,0.0635458589281931,0.3918661300571912,0.1059097648803219,0.2435924592247405,1.0,6.45,1.5115279405221789,25.630324209020813,113.0,0.41812024460038,21.316592682776633,Information Technology,1
IBM.N,International Business Machines Corp,2024-10-23,2024,4,2024Q4,2024.0,3.0,0.034944670937682,0.34944670937682,0.081537565521258,0.256260920209668,1.0,5.9,1.50298166801606,25.630324209020813,113.0,0.41812024460038,21.316592682776633,Information Technology,1
IBM.N,International Business Machines Corp,2025-01-29,2025,1,2025Q1,2024.0,4.0,0.039941419251764,0.3328451604313673,0.1065104513380375,0.2130209026760751,1.0,6.86667,1.684736667319118,25.64452331989145,114.0,0.4007508656825223,21.245031401344207,Information Technology,1
IBM.N,International Business Machines Corp,2025-04-23,2025,2,2025Q2,2025.0,1.0,0.1176193836744295,0.4704775346977182,0.0470477534697718,0.1529051987767584,1.0,6.5,2.001773225126736,25.64452331989145,114.0,0.4007508656825223,21.245031401344207,Information Technology,1
IBM.N,International Business Machines Corp,2025-07-23,2025,3,2025Q3,2025.0,2.0,0.0922722029988466,0.461361014994233,0.1499423298731257,0.1845444059976932,1.0,6.46667,1.92268916147228,25.64452331989145,114.0,0.4007508656825223,21.245031401344207,Information Technology,1
ICE.N,Intercontinental Exchange Inc,2018-05-03,2018,2,2018Q2,2018.0,1.0,0.3697042366107114,0.2498001598721023,0.0299760191846522,0.0,0.0,2.2,0.5443399572670705,25.08335356410154,5.0,0.0779413267913727,19.693246342545034,Financials,1
ICE.N,Intercontinental Exchange Inc,2018-08-02,2018,3,2018Q3,2018.0,2.0,0.2918855808523058,0.1751313485113835,0.0583771161704611,0.0,0.0,2.4,0.5487154072163446,25.08335356410154,5.0,0.0779413267913727,19.693246342545034,Financials,1
ICE.N,Intercontinental Exchange Inc,2018-10-31,2018,4,2018Q4,2018.0,3.0,0.2958288137264569,0.1479144068632284,0.0197219209150971,0.0,0.0,2.4,0.5482311076034959,25.08335356410154,5.0,0.0779413267913727,19.693246342545034,Financials,1
ICE.N,Intercontinental Exchange Inc,2019-02-07,2019,1,2019Q1,2018.0,4.0,0.2763844815231855,0.2354386324086395,0.0307093868359095,0.0,0.0,2.3,0.4642060680531517,25.25361548927681,6.0,0.0801909667963487,19.450300164704952,Financials,1
ICE.N,Intercontinental Exchange Inc,2019-05-02,2019,2,2019Q2,2019.0,1.0,0.4262574595055414,0.1278772378516624,0.0639386189258312,0.0,0.0,2.15,0.5222334005996271,25.25361548927681,6.0,0.0801909667963487,19.450300164704952,Financials,1
ICE.N,Intercontinental Exchange Inc,2019-08-01,2019,3,2019Q3,2019.0,2.0,0.2808199943836001,0.2386969952260601,0.02808199943836,0.01404099971918,1.0,2.2,0.5572681557893545,25.25361548927681,6.0,0.0801909667963487,19.450300164704952,Financials,1
ICE.N,Intercontinental Exchange Inc,2019-10-31,2019,4,2019Q4,2019.0,3.0,0.2137998056365403,0.1457725947521866,0.0583090379008746,0.0194363459669582,1.0,2.4,0.5554032421576446,25.25361548927681,6.0,0.0801909667963487,19.450300164704952,Financials,1
ICE.N,Intercontinental Exchange Inc,2020-02-06,2020,1,2020Q1,2019.0,4.0,0.3296170625302956,0.2423654871546291,0.0,0.0096946194861851,1.0,2.25,0.4692714018260612,25.27179159462841,7.0,0.0827468701385287,19.535822337850373,Financials,1
ICE.N,Intercontinental Exchange Inc,2020-04-30,2020,2,2020Q2,2020.0,1.0,0.2768713537031543,0.2669830910708988,0.0296647878967665,0.0,0.0,2.1,0.5304680565840856,25.27179159462841,7.0,0.0827468701385287,19.535822337850373,Financials,1
ICE.N,Intercontinental Exchange Inc,2020-07-30,2020,3,2020Q3,2020.0,2.0,0.3265765765765765,0.1801801801801801,0.0112612612612612,0.0112612612612612,1.0,2.2,0.5942545894219677,25.27179159462841,7.0,0.0827468701385287,19.535822337850373,Financials,1
ICE.N,Intercontinental Exchange Inc,2020-10-29,2020,4,2020Q4,2020.0,3.0,0.3384962560262591,0.2461790952918248,0.0718022361267822,0.0,0.0,2.2,0.6848169290199274,25.27179159462841,7.0,0.0827468701385287,19.535822337850373,Financials,1
ICE.N,Intercontinental Exchange Inc,2021-02-04,2021,1,2021Q1,2020.0,4.0,0.2753070732740364,0.1905972045743329,0.0,0.0105887335874629,1.0,2.2,0.4979689599771791,25.561133787053524,8.0,0.1310380348652932,19.831667720101652,Financials,1
ICE.N,Intercontinental Exchange Inc,2021-04-29,2021,2,2021Q2,2021.0,1.0,0.3005053954377817,0.3414834039065701,0.0136593361562628,0.0,0.0,2.05,0.5293208804952456,25.561133787053524,8.0,0.1310380348652932,19.831667720101652,Financials,1
ICE.N,Intercontinental Exchange Inc,2021-07-29,2021,3,2021Q3,2021.0,2.0,0.3837904955412574,0.372502539790044,0.0112879557512134,0.0,0.0,2.05,0.5123730555049129,25.561133787053524,8.0,0.1310380348652932,19.831667720101652,Financials,1
ICE.N,Intercontinental Exchange Inc,2021-10-28,2021,4,2021Q4,2021.0,3.0,0.4048070841239722,0.3289057558507274,0.0126502213788741,0.0,0.0,1.95,0.6105927974225039,25.561133787053524,8.0,0.1310380348652932,19.831667720101652,Financials,1
ICE.N,Intercontinental Exchange Inc,2022-02-03,2022,1,2022Q1,2021.0,4.0,0.3680450313920762,0.2922710543407664,0.0432994154578913,0.0,0.0,1.75,0.3826564756645409,25.988553685280145,9.0,0.0719269051482672,19.929192740008894,Financials,1
ICE.N,Intercontinental Exchange Inc,2022-05-05,2022,2,2022Q2,2022.0,1.0,0.3713637301423561,0.226944501753662,0.051578295853105,0.0,0.0,1.4,0.27131173196122,25.988553685280145,9.0,0.0719269051482672,19.929192740008894,Financials,1
ICE.N,Intercontinental Exchange Inc,2022-08-04,2022,3,2022Q3,2022.0,2.0,0.2377273267562106,0.2971591584452633,0.0,0.0,0.0,1.4,0.2607554476374921,25.988553685280145,9.0,0.0719269051482672,19.929192740008894,Financials,1
ICE.N,Intercontinental Exchange Inc,2022-11-03,2022,4,2022Q4,2022.0,3.0,0.1969524204415881,0.2695138384990152,0.0829273349227739,0.0,0.0,1.4,0.2961303304810803,25.988553685280145,9.0,0.0719269051482672,19.929192740008894,Financials,1
ICE.N,Intercontinental Exchange Inc,2023-02-02,2023,1,2023Q1,2022.0,4.0,0.2790697674418604,0.2997416020671835,0.0310077519379845,0.0,0.0,1.4,0.3003666991721639,25.9928647480626,10.0,0.0932499048050304,19.993454674089563,Financials,1
ICE.N,Intercontinental Exchange Inc,2023-05-04,2023,2,2023Q2,2023.0,1.0,0.2800793558174816,0.2333994631812346,0.0583498657953086,0.0,0.0,1.4,0.3257713665716432,25.9928647480626,10.0,0.0932499048050304,19.993454674089563,Financials,1
ICE.N,Intercontinental Exchange Inc,2023-08-03,2023,3,2023Q3,2023.0,2.0,0.3325573661456601,0.3547278572220375,0.066511473229132,0.0110852455381886,1.0,1.7,0.3233725522412498,25.9928647480626,10.0,0.0932499048050304,19.993454674089563,Financials,1
ICE.N,Intercontinental Exchange Inc,2023-11-02,2023,4,2023Q4,2023.0,3.0,0.3342318059299191,0.3234501347708895,0.0539083557951482,0.0107816711590296,1.0,1.8,0.3782517904248269,25.9928647480626,10.0,0.0932499048050304,19.993454674089563,Financials,1
ICE.N,Intercontinental Exchange Inc,2024-02-08,2024,1,2024Q1,2023.0,4.0,0.3086760004409657,0.330724286186749,0.1102414287289163,0.0,0.0,2.15,0.579100541283178,25.63653817907585,11.0,0.1661694247670556,20.007873049484136,Financials,1
ICE.N,Intercontinental Exchange Inc,2024-05-02,2024,2,2024Q2,2024.0,1.0,0.2918186555497655,0.3647733194372068,0.1146430432516935,0.010422094841063,1.0,2.15,0.5769818138517386,25.63653817907585,11.0,0.1661694247670556,20.007873049484136,Financials,1
ICE.N,Intercontinental Exchange Inc,2024-08-01,2024,3,2024Q3,2024.0,2.0,0.1180764276513525,0.2468870759982825,0.0751395448690425,0.0,0.0,2.25,0.6777445193921402,25.63653817907585,11.0,0.1661694247670556,20.007873049484136,Financials,1
ICE.N,Intercontinental Exchange Inc,2024-10-31,2024,4,2024Q4,2024.0,3.0,0.1571621014818141,0.2694207453973956,0.0561293219577907,0.0112258643915581,1.0,2.25,0.6287149100406366,25.63653817907585,11.0,0.1661694247670556,20.007873049484136,Financials,1
ICE.N,Intercontinental Exchange Inc,2025-02-06,2025,1,2025Q1,2024.0,4.0,0.1878326202650527,0.3234895126787018,0.0313054367108421,0.0,0.0,2.3,0.7107676190399346,25.660814175935137,12.0,0.1460825659121553,20.438246883243902,Financials,1
ICE.N,Intercontinental Exchange Inc,2025-05-01,2025,2,2025Q2,2025.0,1.0,0.0763025942882058,0.2943100065402224,0.0109003706126008,0.0,0.0,2.35,0.754821211954342,25.660814175935137,12.0,0.1460825659121553,20.438246883243902,Financials,1
ICE.N,Intercontinental Exchange Inc,2025-07-31,2025,3,2025Q3,2025.0,2.0,0.1298854646357303,0.1653087731727476,0.0472310780493564,0.0118077695123391,1.0,2.45,0.691696372796282,25.660814175935137,12.0,0.1460825659121553,20.438246883243902,Financials,1
IDXX.OQ,IDEXX Laboratories Inc,2018-05-04,2018,2,2018Q2,2018.0,1.0,0.2964217658268049,0.1482108829134024,0.0317594749100148,0.0,0.0,33.5425,11.048670653886738,21.261754875608663,35.0,0.6738048436573488,18.155464429253378,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2018-08-01,2018,3,2018Q3,2018.0,2.0,0.3321914253088342,0.1972386587771203,0.0519049102045053,0.0,0.0,33.3745,12.617076105417484,21.261754875608663,35.0,0.6738048436573488,18.155464429253378,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2018-11-01,2018,4,2018Q4,2018.0,3.0,0.5313597115475852,0.1518170604421672,0.0379542651105418,0.0,0.0,33.585069999999995,9.362106684529618,21.261754875608663,35.0,0.6738048436573488,18.155464429253378,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2019-02-01,2019,1,2019Q1,2018.0,4.0,0.4404845329862848,0.1801982180398438,0.0,0.0,0.0,33.585069999999995,12.514821527447577,21.15332534143978,36.0,0.5844528470763632,18.62717446085162,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2019-05-01,2019,2,2019Q2,2019.0,1.0,0.4213187276174425,0.2106593638087212,0.0526648409521803,0.0,0.0,33.585069999999995,13.214930793683324,21.15332534143978,36.0,0.5844528470763632,18.62717446085162,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2019-08-01,2019,3,2019Q3,2019.0,2.0,0.4588071015360064,0.2094554159186115,0.0698184719728705,0.0,0.0,33.585069999999995,13.214930793683324,21.15332534143978,36.0,0.5844528470763632,18.62717446085162,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2019-10-31,2019,4,2019Q4,2019.0,3.0,0.3771145350716517,0.0861976080163775,0.0107747010020471,0.0,0.0,33.585069999999995,13.214930793683324,21.15332534143978,36.0,0.5844528470763632,18.62717446085162,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2020-01-31,2020,1,2020Q1,2019.0,4.0,0.3671680682221959,0.2487267558924553,0.1421295747956887,0.0,0.0,33.585069999999995,11.26612260039564,21.328933349067217,37.0,0.4847285774703611,18.860379799375547,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2020-04-30,2020,2,2020Q2,2020.0,1.0,0.4801229114653351,0.0864221240637603,0.0480122911465335,0.0,0.0,33.585069999999995,13.214930793683324,21.328933349067217,37.0,0.4847285774703611,18.860379799375547,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2020-07-31,2020,3,2020Q3,2020.0,2.0,0.6560152364829119,0.1587133636652206,0.0317426727330441,0.0,0.0,33.585069999999995,13.214930793683324,21.328933349067217,37.0,0.4847285774703611,18.860379799375547,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2020-10-29,2020,4,2020Q4,2020.0,3.0,0.5529387671513414,0.1535941019864837,0.0819168543927913,0.0,0.0,33.585069999999995,13.214930793683324,21.328933349067217,37.0,0.4847285774703611,18.860379799375547,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2021-02-02,2021,1,2021Q1,2020.0,4.0,0.5536037474715213,0.2129245182582774,0.0,0.0,0.0,33.585069999999995,13.214930793683324,21.553807376758485,38.0,0.3959275870199136,18.496492986583213,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2021-05-04,2021,2,2021Q2,2021.0,1.0,0.6404934171509904,0.3083857193689953,0.0118609892064998,0.0,0.0,33.585069999999995,13.214930793683324,21.553807376758485,38.0,0.3959275870199136,18.496492986583213,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2021-07-30,2021,3,2021Q3,2021.0,2.0,0.5510225707322242,0.2543181095687188,0.0317897636960898,0.0,0.0,28.13333,13.214930793683324,21.553807376758485,38.0,0.3959275870199136,18.496492986583213,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2021-11-02,2021,4,2021Q4,2021.0,3.0,0.6513872135102533,0.2171290711700844,0.0241254523522316,0.0,0.0,29.13333,13.214930793683324,21.553807376758485,38.0,0.3959275870199136,18.496492986583213,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2022-02-02,2022,1,2022Q1,2021.0,4.0,0.5325175617493768,0.2719238613188307,0.056650804441423,0.0,0.0,29.06667,13.214930793683324,21.614116907258584,39.0,0.379000436155708,18.599236895497434,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2022-05-04,2022,2,2022Q2,2022.0,1.0,0.4493005207801491,0.3267640151128357,0.0714796283059328,0.0,0.0,27.43333,12.089209159060612,21.614116907258584,39.0,0.379000436155708,18.599236895497434,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2022-08-02,2022,3,2022Q3,2022.0,2.0,0.5692403229145104,0.2069964810598219,0.0310494721589732,0.0,0.0,26.33333,11.129174340011891,21.614116907258584,39.0,0.379000436155708,18.599236895497434,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2022-11-01,2022,4,2022Q4,2022.0,3.0,0.4516201874223777,0.2483911030823077,0.0112905046855594,0.0,0.0,25.63333,13.214930793683324,21.614116907258584,39.0,0.379000436155708,18.599236895497434,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2023-02-06,2023,1,2023Q1,2022.0,4.0,0.5621073514824204,0.2975862449024578,0.0330651383224953,0.0,0.0,27.26667,13.214930793683324,21.733689692529715,40.0,0.4908934692265265,18.883395379156948,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2023-05-02,2023,2,2023Q2,2023.0,1.0,0.4502903187581467,0.3317928664533712,0.0355492356914326,0.0,0.0,27.56667,13.214930793683324,21.733689692529715,40.0,0.4908934692265265,18.883395379156948,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2023-08-01,2023,3,2023Q3,2023.0,2.0,0.4484304932735426,0.230621396540679,0.0640614990390775,0.0,0.0,28.56667,13.214930793683324,21.733689692529715,40.0,0.4908934692265265,18.883395379156948,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2023-11-01,2023,4,2023Q4,2023.0,3.0,0.4956629491945477,0.2816266756787203,0.0112650670271488,0.0,0.0,28.8,13.214930793683324,21.733689692529715,40.0,0.4908934692265265,18.883395379156948,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2024-02-05,2024,1,2024Q1,2023.0,4.0,0.3226577437858509,0.3346080305927342,0.0,0.0,0.0,26.76667,13.214930793683324,21.90497002592541,41.0,0.2907674256309577,18.710592835562085,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2024-05-01,2024,2,2024Q2,2024.0,1.0,0.6024756271223574,0.3395771716507832,0.0109541023113155,0.0,0.0,25.96667,12.342782794573496,21.90497002592541,41.0,0.2907674256309577,18.710592835562085,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2024-08-06,2024,3,2024Q3,2024.0,2.0,0.2400548696844993,0.4229538180155464,0.0914494741655235,0.0,0.0,25.46667,12.755687872438784,21.90497002592541,41.0,0.2907674256309577,18.710592835562085,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2024-10-31,2024,4,2024Q4,2024.0,3.0,0.2787689562890276,0.3345227475468332,0.0557537912578055,0.0,0.0,25.73333,10.385022810083054,21.90497002592541,41.0,0.2907674256309577,18.710592835562085,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2025-02-03,2025,1,2025Q1,2024.0,4.0,0.1648700063411541,0.3297400126823082,0.0126823081800887,0.0,0.0,33.585069999999995,10.333363852964816,21.9151993590788,42.0,0.2634243252426108,18.69011229162344,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2025-05-01,2025,2,2025Q2,2025.0,1.0,0.1735307727903748,0.2776492364645997,0.0462748727440999,0.0,0.0,33.585069999999995,13.096777738002448,21.9151993590788,42.0,0.2634243252426108,18.69011229162344,Health Care,1
IDXX.OQ,IDEXX Laboratories Inc,2025-08-04,2025,3,2025Q3,2025.0,2.0,0.3114518447532343,0.3713464302827024,0.0119789171058936,0.0,0.0,28.4,13.214930793683324,21.9151993590788,42.0,0.2634243252426108,18.69011229162344,Health Care,1
